Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
161	13-4-7	25.40514063835144	26.98759458485613	-1.0	-1.0	-1.0	WB
162	13-4-7	25.43423080444336	34.38348662961324	-1.0	-1.0	-1.0	WB
163	13-4-7	25.467583656311035	29.974087228705578	-1.0	-1.0	-1.0	WB
164	13-4-7	25.505040884017944	26.683529808444717	-1.0	-1.0	-1.0	WB
165	13-4-7	25.534010410308838	34.49575208283644	-1.0	-1.0	-1.0	WB
166	13-4-7	25.56802725791931	29.428755858662402	-1.0	-1.0	-1.0	WB
167	13-4-7	25.603121757507324	28.5001087192868	-1.0	-1.0	-1.0	WB
168	13-4-7	25.63796830177307	28.704320392003886	-1.0	-1.0	-1.0	WB
169	13-4-7	25.665647268295288	36.10177311069031	-1.0	-1.0	-1.0	WB
170	13-4-7	25.702966690063477	26.81008661190834	-1.0	-1.0	-1.0	WB
171	13-4-7	25.732445001602173	33.88651989497071	-1.0	-1.0	-1.0	WB
172	13-4-7	25.76657772064209	29.306818896427398	-1.0	-1.0	-1.0	WB
173	13-4-7	25.80349087715149	27.096387410202077	-1.0	-1.0	-1.0	WB
174	13-4-7	25.83310627937317	33.76702921594358	-1.0	-1.0	-1.0	WB
175	13-4-7	25.865840673446655	30.540677904394364	-1.0	-1.0	-1.0	WB
176	13-4-8	25.904698133468628	25.763063334213744	-1.0	-1.0	-1.0	WB
177	13-4-8	25.932693004608154	35.65281402208376	-1.0	-1.0	-1.0	WB
178	13-4-8	25.97174572944641	25.599843750953667	-1.0	-1.0	-1.0	WB
179	13-4-8	25.99973487854004	35.73087080231033	-1.0	-1.0	-1.0	WB
180	13-4-8	26.034239768981934	28.97899624143268	-1.0	-1.0	-1.0	WB
181	13-4-8	26.065263748168945	32.24775304655365	-1.0	-1.0	-1.0	WB
182	13-4-8	26.103182077407837	26.422477006425602	-1.0	-1.0	-1.0	WB
183	13-4-8	26.133026123046875	33.41036649965349	-1.0	-1.0	-1.0	WB
184	13-4-8	26.1741304397583	24.337944480549623	-1.0	-1.0	-1.0	WB
185	13-4-8	26.20060443878174	37.77257049198044	-1.0	-1.0	-1.0	WB
186	13-4-8	26.23545551300049	28.684493441479393	-1.0	-1.0	-1.0	WB
187	13-4-8	26.27006769180298	28.872273199743926	-1.0	-1.0	-1.0	WB
188	13-4-8	26.299041748046875	34.53693883600672	-1.0	-1.0	-1.0	WB
189	13-4-8	26.335078477859497	27.76195550731065	-1.0	-1.0	-1.0	WB
190	13-4-8	26.366899251937866	31.422950426658876	-1.0	-1.0	-1.0	WB
191	13-4-8	26.398969411849976	31.175840103465962	-1.0	-1.0	-1.0	WB
192	13-4-8	26.43756675720215	25.91251915188059	-1.0	-1.0	-1.0	WB
193	13-4-8	26.469362497329712	31.489005172711508	-1.0	-1.0	-1.0	WB
194	13-4-8	26.500916481018066	31.708250805122546	-1.0	-1.0	-1.0	WB
195	13-4-8	26.53762912750244	27.207296268187154	-1.0	-1.0	-1.0	WB
196	13-4-8	26.56828808784485	32.619428695861814	-1.0	-1.0	-1.0	WB
197	13-4-8	26.600953102111816	30.593696433911756	-1.0	-1.0	-1.0	WB
198	13-4-8	26.6346116065979	29.729758082236447	-1.0	-1.0	-1.0	WB
199	13-4-8	26.666659116744995	31.215748148699436	-1.0	-1.0	-1.0	WB
200	13-4-8	26.7116539478302	22.33138999366418	-1.0	-1.0	-1.0	WB
201	13-4-8	26.737900495529175	37.75726914282628	-1.0	-1.0	-1.0	WB
202	13-4-8	26.771617650985718	29.659121604898985	-1.0	-1.0	-1.0	WB
203	13-4-8	26.79986310005188	35.41977925466782	-1.0	-1.0	-1.0	WB
204	13-4-8	26.834452390670776	28.904705460760262	-1.0	-1.0	-1.0	WB
205	13-4-8	26.86908769607544	28.872670700562406	-1.0	-1.0	-1.0	WB
206	13-4-9	26.900572538375854	31.754341868176795	-1.0	-1.0	-1.0	WB
207	13-4-9	26.93413209915161	29.801367040400166	-1.0	-1.0	-1.0	WB
208	13-4-9	26.972493410110474	26.065500826528456	-1.0	-1.0	-1.0	WB
209	13-4-9	27.00113296508789	34.94030422685393	-1.0	-1.0	-1.0	WB
210	13-4-9	27.033981561660767	30.438282400923097	-1.0	-1.0	-1.0	WB
211	13-4-9	27.066991567611694	30.27678803453354	-1.0	-1.0	-1.0	WB
212	13-4-9	27.100507974624634	29.84589986622264	-1.0	-1.0	-1.0	WB
213	13-4-9	27.133927822113037	29.908256619057465	-1.0	-1.0	-1.0	WB
214	13-4-9	27.17026662826538	27.520054589952036	-1.0	-1.0	-1.0	WB
215	13-4-9	27.200217962265015	33.38217995145052	-1.0	-1.0	-1.0	WB
216	13-4-9	27.242807388305664	23.543797607620586	-1.0	-1.0	-1.0	WB
217	13-4-9	27.27181839942932	34.2996957901279	-1.0	-1.0	-1.0	WB
218	13-4-9	27.303748607635498	31.362565053538315	-1.0	-1.0	-1.0	WB
219	13-4-9	27.33703923225403	30.060446215482084	-1.0	-1.0	-1.0	WB
220	13-4-9	27.371217966079712	29.28287976318472	-1.0	-1.0	-1.0	WB
221	13-4-9	27.403253078460693	31.183488966870875	-1.0	-1.0	-1.0	WB
222	13-4-9	27.43556499481201	30.943083313045467	-1.0	-1.0	-1.0	WB
223	13-4-9	27.47390580177307	26.058213582340844	-1.0	-1.0	-1.0	WB
224	13-4-9	27.50434708595276	32.866599799398195	-1.0	-1.0	-1.0	WB
225	13-4-9	27.536683320999146	30.92118397287036	-1.0	-1.0	-1.0	WB
226	13-4-9	27.56928515434265	30.67289733295306	-1.0	-1.0	-1.0	WB
227	13-4-9	27.60227108001709	30.295376570095417	-1.0	-1.0	-1.0	WB
228	13-4-9	27.63589835166931	29.762668085861275	-1.0	-1.0	-1.0	WB
229	13-4-9	27.666860103607178	32.25147251057286	-1.0	-1.0	-1.0	WB
230	13-4-9	27.70137357711792	29.012070193883975	-1.0	-1.0	-1.0	WB
231	13-4-9	27.736905097961426	28.161220365384487	-1.0	-1.0	-1.0	WB
232	13-4-9	27.772041082382202	28.41149654196048	-1.0	-1.0	-1.0	WB
233	13-4-9	27.801612854003906	33.8468689477082	-1.0	-1.0	-1.0	WB
234	13-4-9	27.83808159828186	27.43006624855306	-1.0	-1.0	-1.0	WB
235	13-4-9	27.868459463119507	32.92051457141287	-1.0	-1.0	-1.0	WB
236	13-4-10	27.902156352996826	29.666254075808265	-1.0	-1.0	-1.0	WB
237	13-4-10	27.941082239151	25.788566298987963	-1.0	-1.0	-1.0	WB
238	13-4-10	27.96890354156494	35.72387125348142	-1.0	-1.0	-1.0	WB
239	13-4-10	28.001834630966187	30.395930110371115	-1.0	-1.0	-1.0	WB
240	13-4-10	28.03764009475708	27.935953110430265	-1.0	-1.0	-1.0	WB
241	13-4-10	28.074549198150635	27.239808542834318	-1.0	-1.0	-1.0	WB
242	13-4-10	28.102771997451782	35.168526701491665	-1.0	-1.0	-1.0	WB
243	13-4-10	28.139015674591064	27.59483144293271	-1.0	-1.0	-1.0	WB
244	13-4-10	28.16949486732483	32.78259850089493	-1.0	-1.0	-1.0	WB
245	13-4-10	28.203034162521362	29.84335154826958	-1.0	-1.0	-1.0	WB
246	13-4-10	28.243213415145874	24.962677728644294	-1.0	-1.0	-1.0	WB
247	13-4-10	28.270443201065063	36.55804061710102	-1.0	-1.0	-1.0	WB
248	13-4-10	28.305444478988647	28.65000887990273	-1.0	-1.0	-1.0	WB
249	13-4-10	28.336886882781982	31.70944939632427	-1.0	-1.0	-1.0	WB
250	13-4-10	28.37037944793701	29.853334946653664	-1.0	-1.0	-1.0	WB
251	13-4-10	28.40490484237671	28.92144748455428	-1.0	-1.0	-1.0	WB
252	13-4-10	28.43892192840576	29.552961070988196	-1.0	-1.0	-1.0	WB
253	13-4-10	28.46777105331421	34.460608151964045	-1.0	-1.0	-1.0	WB
254	13-4-10	28.508254289627075	24.716429872066094	-1.0	-1.0	-1.0	WB
255	13-4-10	28.53692078590393	34.88508882826535	-1.0	-1.0	-1.0	WB
256	13-4-10	28.571166038513184	29.184263627381398	-1.0	-1.0	-1.0	WB
257	13-4-10	28.60271716117859	31.734640760244538	-1.0	-1.0	-1.0	WB
258	13-4-10	28.63720965385437	28.9605877316541	-1.0	-1.0	-1.0	WB
259	13-4-10	28.672852993011475	28.049353654377295	-1.0	-1.0	-1.0	WB
260	13-4-10	28.702837228775024	33.37846075490017	-1.0	-1.0	-1.0	WB
261	13-4-10	28.735344171524048	30.78207518090681	-1.0	-1.0	-1.0	WB
262	13-4-10	28.76932692527771	29.406678772496864	-1.0	-1.0	-1.0	WB
263	13-4-10	28.803813695907593	28.97899624143268	-1.0	-1.0	-1.0	WB
264	13-4-10	28.837337732315063	29.851422715044198	-1.0	-1.0	-1.0	WB
265	13-4-10	28.86831283569336	32.27132415172732	-1.0	-1.0	-1.0	WB
266	13-4-11	28.903191089630127	28.691361064937375	-1.0	-1.0	-1.0	WB
267	13-4-11	28.939732551574707	27.347795186771773	-1.0	-1.0	-1.0	WB
268	13-4-11	28.97115468978882	31.84644354005953	-1.0	-1.0	-1.0	WB
