Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
233	10-27-37	27.805879831314087	26.745635178737675	-1.0	-1.0	-1.0	WB
234	10-27-37	27.83307719230652	36.46681794865107	-1.0	-1.0	-1.0	WB
235	10-27-37	27.870150804519653	27.171868724167865	-1.0	-1.0	-1.0	WB
236	10-27-37	27.901843547821045	31.28676711920036	-1.0	-1.0	-1.0	WB
237	10-27-37	27.937665224075317	28.079210572120985	-1.0	-1.0	-1.0	WB
238	10-27-37	27.9716739654541	29.145326940448893	-1.0	-1.0	-1.0	WB
239	10-27-37	28.003430128097534	31.807319551666087	-1.0	-1.0	-1.0	WB
240	10-27-37	28.03451657295227	32.33476467640597	-1.0	-1.0	-1.0	WB
241	10-27-37	28.064223766326904	33.24090379540177	-1.0	-1.0	-1.0	WB
242	10-27-37	28.101875066757202	26.548916345959086	-1.0	-1.0	-1.0	WB
243	10-27-37	28.132975339889526	32.167868208730866	-1.0	-1.0	-1.0	WB
244	10-27-37	28.166714429855347	29.64004861915934	-1.0	-1.0	-1.0	WB
245	10-27-37	28.20009160041809	29.967662420245638	-1.0	-1.0	-1.0	WB
246	10-27-37	28.237205028533936	27.256625206326927	-1.0	-1.0	-1.0	WB
247	10-27-37	28.271480321884155	28.771661213206293	-1.0	-1.0	-1.0	WB
248	10-27-37	28.30791139602661	27.483808400498003	-1.0	-1.0	-1.0	WB
249	10-27-37	28.334272623062134	37.93827562502261	-1.0	-1.0	-1.0	WB
250	10-27-37	28.370705604553223	27.469588509977797	-1.0	-1.0	-1.0	WB
251	10-27-37	28.403231620788574	30.946279558785555	-1.0	-1.0	-1.0	WB
252	10-27-37	28.434810400009155	31.33842900798721	-1.0	-1.0	-1.0	WB
253	10-27-37	28.465492010116577	32.67864433190495	-1.0	-1.0	-1.0	WB
254	10-27-37	28.50449299812317	25.852146793062214	-1.0	-1.0	-1.0	WB
255	10-27-37	28.53245234489441	35.352011058292035	-1.0	-1.0	-1.0	WB
256	10-27-37	28.56937885284424	27.414826725231055	-1.0	-1.0	-1.0	WB
257	10-27-37	28.603341341018677	29.121044226897173	-1.0	-1.0	-1.0	WB
258	10-27-38	28.633089065551758	33.55550577618484	-1.0	-1.0	-1.0	WB
259	10-27-38	28.669477224349976	27.514819139584617	-1.0	-1.0	-1.0	WB
260	10-27-38	28.70184636116028	30.870205860056377	-1.0	-1.0	-1.0	WB
261	10-27-38	28.733829021453857	31.263679663682645	-1.0	-1.0	-1.0	WB
262	10-27-38	28.771049737930298	27.032992813637975	-1.0	-1.0	-1.0	WB
263	10-27-38	28.798380136489868	36.24371570533592	-1.0	-1.0	-1.0	WB
264	10-27-38	28.83439826965332	27.749832944087544	-1.0	-1.0	-1.0	WB
265	10-27-38	28.869661569595337	28.333000081061364	-1.0	-1.0	-1.0	WB
266	10-27-38	28.901386499404907	31.56578739416745	-1.0	-1.0	-1.0	WB
267	10-27-38	28.939139366149902	26.50094142920326	-1.0	-1.0	-1.0	WB
268	10-27-38	28.969147443771362	33.32409584948834	-1.0	-1.0	-1.0	WB
269	10-27-38	29.00555729866028	27.531796460641704	-1.0	-1.0	-1.0	WB
270	10-27-38	29.032116413116455	37.53762440037231	-1.0	-1.0	-1.0	WB
271	10-27-38	29.070297956466675	26.21128740962011	-1.0	-1.0	-1.0	WB
272	10-27-38	29.09979009628296	33.86681954346896	-1.0	-1.0	-1.0	WB
273	10-27-38	29.13379955291748	29.546923651323667	-1.0	-1.0	-1.0	WB
274	10-27-38	29.170506477355957	27.049031683896224	-1.0	-1.0	-1.0	WB
275	10-27-38	29.201356649398804	32.55057234876411	-1.0	-1.0	-1.0	WB
276	10-27-38	29.233508825302124	31.165879031059593	-1.0	-1.0	-1.0	WB
277	10-27-38	29.267006635665894	29.761823329477963	-1.0	-1.0	-1.0	WB
278	10-27-38	29.3025381565094	28.14893559904432	-1.0	-1.0	-1.0	WB
279	10-27-38	29.33575415611267	30.62385187132197	-1.0	-1.0	-1.0	WB
280	10-27-38	29.367396116256714	31.066847395358828	-1.0	-1.0	-1.0	WB
281	10-27-38	29.401931524276733	28.937011024795442	-1.0	-1.0	-1.0	WB
282	10-27-38	29.434197187423706	30.987204113596736	-1.0	-1.0	-1.0	WB
283	10-27-38	29.473623037338257	25.42927125015157	-1.0	-1.0	-1.0	WB
284	10-27-38	29.501129865646362	36.21773970710141	-1.0	-1.0	-1.0	WB
285	10-27-38	29.53381061553955	30.92779613025012	-1.0	-1.0	-1.0	WB
286	10-27-38	29.571221113204956	26.494580185461253	-1.0	-1.0	-1.0	WB
287	10-27-38	29.59949564933777	35.41977925466782	-1.0	-1.0	-1.0	WB
288	10-27-39	29.634426593780518	28.57856150009539	-1.0	-1.0	-1.0	WB
289	10-27-39	29.66715097427368	30.58789553904159	-1.0	-1.0	-1.0	WB
290	10-27-39	29.702419757843018	28.343913663425216	-1.0	-1.0	-1.0	WB
291	10-27-39	29.73446297645569	31.240858949626464	-1.0	-1.0	-1.0	WB
292	10-27-39	29.77242660522461	26.248851617748294	-1.0	-1.0	-1.0	WB
293	10-27-39	29.807105541229248	28.97159000642385	-1.0	-1.0	-1.0	WB
294	10-27-39	29.839226007461548	31.10901458175723	-1.0	-1.0	-1.0	WB
295	10-27-39	29.873486042022705	29.19848518601025	-1.0	-1.0	-1.0	WB
296	10-27-39	29.90096354484558	36.31526359992034	-1.0	-1.0	-1.0	WB
297	10-27-39	29.94287109375	23.819498316173256	-1.0	-1.0	-1.0	WB
298	10-27-39	29.973533630371094	32.88566903451412	-1.0	-1.0	-1.0	WB
299	10-27-39	30.001775979995728	35.21488422077813	-1.0	-1.0	-1.0	WB
300	10-27-39	30.038616180419922	27.194595190393756	-1.0	-1.0	-1.0	WB
301	10-27-39	30.070910215377808	31.12286481753558	-1.0	-1.0	-1.0	WB
302	10-27-39	30.101458311080933	32.4815029931309	-1.0	-1.0	-1.0	WB
303	10-27-39	30.13684320449829	28.583235654899823	-1.0	-1.0	-1.0	WB
304	10-27-39	30.17299747467041	27.378142154974903	-1.0	-1.0	-1.0	WB
305	10-27-39	30.20178484916687	34.69291468841503	-1.0	-1.0	-1.0	WB
306	10-27-39	30.236263513565063	29.29596982608088	-1.0	-1.0	-1.0	WB
307	10-27-39	30.271204471588135	28.36097099195348	-1.0	-1.0	-1.0	WB
308	10-27-39	30.302395582199097	32.36270765337222	-1.0	-1.0	-1.0	WB
309	10-27-39	30.335607528686523	30.148387746007103	-1.0	-1.0	-1.0	WB
310	10-27-39	30.371873378753662	27.348151818839778	-1.0	-1.0	-1.0	WB
311	10-27-39	30.40329933166504	31.753861062322088	-1.0	-1.0	-1.0	WB
312	10-27-39	30.436869859695435	29.980300496061528	-1.0	-1.0	-1.0	WB
313	10-27-39	30.47130012512207	29.097003794684667	-1.0	-1.0	-1.0	WB
314	10-27-39	30.505913257598877	28.585962951351497	-1.0	-1.0	-1.0	WB
315	10-27-39	30.5374436378479	32.18613502770232	-1.0	-1.0	-1.0	WB
316	10-27-39	30.571842193603516	28.869491000447397	-1.0	-1.0	-1.0	WB
317	10-27-39	30.602408409118652	32.57914278168741	-1.0	-1.0	-1.0	WB
318	10-27-40	30.63545823097229	30.26433555332674	-1.0	-1.0	-1.0	WB
319	10-27-40	30.67176866531372	27.742307590549515	-1.0	-1.0	-1.0	WB
320	10-27-40	30.70249104499817	32.25494478452121	-1.0	-1.0	-1.0	WB
321	10-27-40	30.73570680618286	30.172895280161715	-1.0	-1.0	-1.0	WB
322	10-27-40	30.772441148757935	27.248833855229137	-1.0	-1.0	-1.0	WB
323	10-27-40	30.80235981941223	33.32462538335638	-1.0	-1.0	-1.0	WB
324	10-27-40	30.836143016815186	29.65849243388488	-1.0	-1.0	-1.0	WB
325	10-27-40	30.870748043060303	28.75568353215412	-1.0	-1.0	-1.0	WB
